cid,text,author,time,votes,replies,sentiment,pos_score,neg_score,neu_score,compound_score,text_length
Ugzx-Hblqu3mc6BIqsh4AaABAg,Berantem padahal.,@hardyawiranata,12 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,17
Ugy50pl7QJ8X2Y2e2VZ4AaABAg,"Saya terinspirasi dari orang ini Timothy, cerdas.",@saldinchanelofficial97,12 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,49
UgzhZNl0VLZ2IgNNnRZ4AaABAg,Saham crypto semua ada yg menang ada yg kalah 🤭,@ghifarivlog4430,12 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,47
UgxKVj6j8LqQaGMja854AaABAg,"bukan maksud membandingkan ide gue lebih bagus. tapi menurutku kalo soal pendidikan, ga harus selalu bikin sekolah. kenyataannya rakyat kita labelnya kalo sekolah itu formalitas ritual belajar doang. pada dasarnya kita perlu membangkitkan gairah keingin tahuannya dulu. tanpa itu sekolah menurutku tidak akan efektif.
kalau ide ku sih, bagus bikin sebuah tempat (aku namakan area pengetahuan). tempat ini di bikin semenarik mungkin, lalu sediakan buku2 yang jangan terlalu formal seperti buku sekolah, tapi buku dengan berbagai topik seperti self improvement, novel, dll.  lalu adakan seminar gratis atau event seminggu sekali mungkin tentang topik pengetahuan yang menarik. kita tidak perlu menyebutnya itu perpustakaan karna, persepsi orang lain tentang perpustakaan terasa kurang menarik. juga disana kasih sarana macam2 seperti ruang baca menarik, cafe murah, sarana olah raga, taman bermain di sekiling area pengetahuannya. pada intinya kita kurang memiliki gairah terhadap ilmu pengetahuan. menurutku akar masalahnya karna bangsa kita memiliki lingkungan yang terlalu mendikte sesuatu(egois), dibanding menghargai kebebasan orang lain dalam berfikir, sehingga mematikan daya kreativitas dan keingintahuan (wajar minat baca jadi ga ada).",@muhammadfaisal7159,12 jam yang lalu,0,,Positif,0.037,0.0,0.963,0.6705,1242
Ugxn3Aked-G4DFQpBEx4AaABAg,"Timothy Ronald..!!! if you don't know him, you will think he's just talk no act, but in reality he's a real proof of a successful person from hard work... The Real ""DONT JUDGE EVERYTHING BY THE OUTSIDE BUT KNEW HIM FIRST'",@putraleon1038,12 jam yang lalu,0,,Positif,0.134,0.071,0.795,0.7074,221
UgwvNZtIRpEvjc8SGmt4AaABAg,1:21:22 tanpa skeep ful selalu,@STprojek,12 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,30
UgwMUes1wNgBGvS4KdB4AaABAg,Semua yg di katakan mgkn ada benernya kecuali kripto😂,@ana-li4cy,12 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,53
Ugx2dT_le8slQ-Icbrp4AaABAg,Daging semua isinya,@wepigunawan2264,12 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,19
UgzztqrIp_7wxFH_v3N4AaABAg,mgkin Timothy Ronal bisa join juga dengan Jerome Polin yang bisa handle dari segi guru nya,@maharanikristina9703,12 jam yang lalu,0,,Positif,0.128,0.0,0.872,0.296,90
Ugz08ObUVptwpXGMfXh4AaABAg,"Yang bagus di serap, yang jelek di buang. Simpel banget. Ga perlu sibuk bilang ini itu untuk menjatuhkan/merendahkan orang. Fokus aja untuk meningkatkan value diri sendiri biar jadi lebih baik. ❤❤❤",@paparazibali888,12 jam yang lalu,0,,Positif,0.074,0.0,0.926,0.34,197
UgzrNLrIEf7ljvK1eGp4AaABAg,"Hadir idola, Lihat vidio di tiktok langsung gercep di YouTube, 🆂🅴🅿🅰🆃🆄4🅳 Gampang maxwin^__^",@Angelinaa_01,12 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,90
UgyNtJ-0l3YIwj3djtt4AaABAg,56:12 Noted,@evefffff13,12 jam yang lalu,0,6.0,Positif,0.0,0.0,1.0,0.0,11
Ugx4J-YSplNLe3ZJ-kR4AaABAg.AJVMPAN1Nw4AJWdfmvQukm,"Klo di medsos itu cm lagi manggung om, lagi jadi aktor,realnya belum tentu sama dan ini realnya",@crypto628,18 menit yang lalu,0,,Positif,0.0,0.0,1.0,0.0,95
UgyNtJ-0l3YIwj3djtt4AaABAg.AJVKN64b2P-AJVLhh7uxzF,01:06:43 Final ❤‍🔥,@evefffff13,12 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,18
UgyNtJ-0l3YIwj3djtt4AaABAg.AJVKN64b2P-AJVMKN8arjI,1:12:18 Literally Final🔥,@evefffff13,12 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,24
UgyNtJ-0l3YIwj3djtt4AaABAg.AJVKN64b2P-AJVMpTVOT5H,Bunuh Pride mu 1:16:12,@evefffff13,12 jam yang lalu,0,,Positif,0.444,0.0,0.556,0.34,22
UgyNtJ-0l3YIwj3djtt4AaABAg.AJVKN64b2P-AJVNErMesYH,1:19:44 Intinta dari Om Ded,@evefffff13,12 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,27
UgzH2186joHrcyBkDkB4AaABAg,binary option wkwkwk indrakenz,@FIRMANHIDAYAT-w4g,12 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,30
UgyBj8uHHiRbB9BiYnx4AaABAg,Obrolan berkualitas,@BangDycl,12 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,19
UgyIClxkxoX-OeEvFRV4AaABAg,"Contoh kecil , kkn ke desa atau pelosok , yang pernah saya alami saat kkn dulu, kasus stunting, pendidikan , fasilitas , betul sekali yang dibicarakan timothy, masalah nya.",@FIRMANHIDAYAT-w4g,12 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,172
UgzzvY0EDFlQcryJHqN4AaABAg,Anak muda cerdas,@BABY.NGEPET,12 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,16
Ugzd4erWzClEFEZGmFp4AaABAg,Next thimoty ronald jadi presiden.,@MadyDay-uz5mv,12 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,34
UgwdsnoeKDPuiLMjSSF4AaABAg,39:50 tuker guru dari daerah lain gk sih,@Maaz.shidiq,12 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,40
UgyjMzZT13uTR5bGmmV4AaABAg,w,@anekemal29,12 jam yang lalu,0,,Positif,0.0,0.0,0.0,0.0,1
Ugw_vM8Tvob3otDfCvB4AaABAg,Om dedy coba undang bro kalimasada untuk podcast,@rasyidsetiawan3640,12 jam yang lalu (diedit),0,,Positif,0.0,0.0,1.0,0.0,48
Ugze7WfvbV-eH1BRfwx4AaABAg,"Komenku gak ada hubungannya dengan vidio ini tapi aku harus bilang Intinya densu,arab,celos itu orang munafik yang ingin menjatuhkan Timothy,bagi yang gatau cari tau sendiri kenapa",@ReksaKagawa-z5h,12 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,180
UgwlagSPxSJaLgSWYsh4AaABAg,Obrolan daging semua makasih om ded dan bro timoty❤,@ramadinarputra384,12 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,51
UgwC2G2CbOEqmWJYF7d4AaABAg,waw.. ini obrolan daging banget.. thank you timothy and om dedd... GBU,@eleazar.soetopo,12 jam yang lalu,1,,Positif,0.185,0.0,0.815,0.3612,70
UgxjiANfxiig54JBS754AaABAg,"38:55 , masalah banyak sekolah
48:15 ,masalah sosial sekitar😂",@FajarMaulana-mb8hs,12 jam yang lalu (diedit),0,,Positif,0.0,0.0,1.0,0.0,61
Ugw3f0Bq33bJrfFek7l4AaABAg,Malah kepikiran sama film wall e....😂,@kafabihi8828,12 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,37
UgwlMYyOB_tFNflPhU14AaABAg,"ilustrasi soal Graphic design dari om ded disini, saya yang karir sebagai grafik desain 100% setuju, tetep gimanapun skill manual graphic design untuk saat ini masih belum bisa tergantikan oleh chatgpt 😁✌",@alphabookm4793,12 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,204
UgwyUPpe7F4aDHU9n7J4AaABAg,ini baru nyambung,@ahmadmuhibin3380,12 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,17
Ugy9Oiiz0gardi4UKll4AaABAg,"klo denger kesulitan timothy bangun sekolah, bnyak masalah mulai dri gurunya, artinya harusnya mulai dari bangun kampus, pendidikan keguruan, yg gratis dan di kontrak buat ngajar di sekolah2 dia, bentuk guru2 yg cerdas, yg siap mengabdi mncerdaskan anak bangsa,",@febriwirayanto6173,12 jam yang lalu,0,,Positif,0.031,0.0,0.969,0.0516,261
UgwZe95sBZHU8ys0wj14AaABAg,emng negara ini ga bisa di selametin kyaknya 😢,@musicpelarian,12 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,46
UgxvmNJ8IHJrUTd6CIZ4AaABAg,"37:24 Ga cuma NTT, disini 35 menit dari pusat kota juga masih ada ortu yg berpikiran gitu kok. Mereka bahkan bisa pinjem duit buat nebus beras, sambil nenteng r0kok. R0kok > beras > sekolah :D",@rizkiandrianto,12 jam yang lalu,0,,Positif,0.112,0.0,0.888,0.6166,192
UgxQql9qOgBGOs3hejd4AaABAg,Sejaman dan gue gak skip sama skl,@intantulle841,12 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,33
Ugy7FapVT696fgXXmGx4AaABAg,"Untuk guru di pedalaman saran saya posisikan seperti pekerja tambang
1. Gaji besar
2. Ada waktu cuti
3. Jamin keamanannya
4. Infrastruktur untuk menuju lokasi mudah

Sepertinya bisa membantu",@ahisholihins,12 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,190
UgzzwpifQvXfJDgnfop4AaABAg,Thanks broo,@randuram9695,12 jam yang lalu,0,,Positif,0.744,0.0,0.256,0.4404,11
UgwwKq2e448L0FRolbZ4AaABAg,"Timothy ronald , sangat menginspirasi anak seperti saya . Thanks! Hope me can join with u someday",@suantokirk3578,12 jam yang lalu,0,,Positif,0.43,0.0,0.57,0.807,97
Ugwua2KioTMryExm8vd4AaABAg,Epic🔥💯,@rahmatramadhan9940,12 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,6
UgySTWVyDD2DMItbutB4AaABAg,"percayalah 50 tahun dari sekarang video ini bukan hanya sekedar omon” belaka dmna di masa depan dunia yang ada akan menjadi distopia-utopia atau sebaliknya dunia ini akan memakai konsep cyberpunk, ini bukan omongan berdasarkan halusinasi namun ini bisa jadi pengingat bahwa berkembangnya teknologi yang pesat dan manusia yang haus akan kekuasaan serta kesenjangan ekonomi semuanya akan terjadi dalam 50 tahun yang akan datang, jdi selagi masih ada cobalah untuk buat kenangan sebanyak mungkin dan tinggalkan jejak digital agar anak cucumu lihatt",@juragantampan7440,12 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,545
Ugwimwht1JF8o8hg3mF4AaABAg,keren nih,@leosalsacantika8786,12 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,9
UgzdDXZXSDB-zq7mpMx4AaABAg,yg jadi cita2 timothy ini sebetulnya adalah urusan pemerintah juga lho .. miris banget sih keterlibatan pemerintah untuk memajukan rakyatnya cuma bacod aja ..,@GBUMDFK,12 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,158
UgwiGDQWn6yvfQA7ggx4AaABAg,Timothy ni mirip Bruce Wayne misinya,@overthere-y9c,12 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,36
UgxISWICpu2iuvdkx414AaABAg,Buset pemikirannya ituloh kok bisa ya anak muda mikirnya begitu anjay. sedangkan gw disini masih push rank weh:v,@chanelantahbrantah,12 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,112
Ugy9rRgliFJsVE4hbCt4AaABAg,"coba cek ke sekolah Dyatmika School bro timothy, saya rasa disana bagus penanganan untuk anak TK sampai SD nya",@zukolordo547,12 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,110
UgxK28xqcXPHYcgKivV4AaABAg,Misionaris terselubung,@gamingwithgigi8217,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,22
UgwPPEDZjtqkYoitWrh4AaABAg,"Yang chat tiap hari sama chat GPT, yang sering bahas sesuatu yang gak tau, sini ngumpul",@alitanjuang9904,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,87
UgzJzkthjgOmmhdnqDh4AaABAg,"NGOMONG PANJANG LRBAR ... langsung poinya saja LEBIH KAYA MANA, KATANYA NGGAK PEDULI tp di undang podcast",@donquixotedoflamingo9494,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,105
UgxX5GxaM4wwR9WgCJh4AaABAg,"Perjuangannya luar biasa timoty. Pemikirannya bijaksana, dewasa dan sudah tau dunia bekerja seperti apa.",@wiliantariwil5446,13 jam yang lalu,2,,Positif,0.0,0.0,1.0,0.0,104
Ugwx-9R6UXWN_KU1iDp4AaABAg,"Menit 1:05:41 bener sih memang
Keluarga dekat atau jauh memang harus membatasi diri berkeluarga hanya sebatas keluarga saja.",@soe_ndra,13 jam yang lalu (diedit),0,,Positif,0.0,0.0,1.0,0.0,124
UgzQxwzPI04FDtZWcBh4AaABAg,"Om, AI yang Om gunakan sekarang apa yang merujuk ke Jurnal, Magnus? 5:43",@Ayspace-FE,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,72
Ugxy7bQpMW-T_mUxrnR4AaABAg,"Baru ini liat om dedi agak loading saat ngobrol, dan hrs ber ulang2 biar paham😁 mantap si ada fishion masing2 dan ini org hebat di fishion masing2",@Putra-qg6xq,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,146
UgyJ81sWpHMX9UKuS-p4AaABAg,"Kalo kebiasaannya tontonin orang kaya terus, bisa nggak buat saya jadi kaya? 😅😅😅😂",@overthere-y9c,13 jam yang lalu,0,1.0,Positif,0.0,0.0,1.0,0.0,81
Ugyza7jF1addrAsJ54x4AaABAg,"Gw nontonin chanel ni terus,tapi gatau kenapa kali ini langsung gw skip😂",@JabrigFvnky,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,72
Ugx1riTBSxjyAImKDtN4AaABAg,menit 47 bahas aplikasi ap we,@wiliantonioaj,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,29
Ugxbl507UWgDzsiTPAx4AaABAg,"Saya akui mengajar anak itu ngga mudah pengalaman saya 1 tahun ngajar di salah satu sekolah, untuk mengajarkan huruf hijaiyah aja butuh 1 minggu karna bagaimna membuat mereka tertarik dan butuh",@taufiknur6973,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,193
UgwEjfM-glvzxRWqzal4AaABAg,Hadir,@E_ishere,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,5
UgxRbUMmGxLLMZ_Bv6h4AaABAg,Daging bgtttt,@kamilachamdan3501,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,13
UgznIy0ds-LMHjVWQLB4AaABAg,"Harta setengah sayap nyamuk aja ga sampe diributin, kalo udah jadi mayat baru bingung mempertanggung jawabkannya",@biancaazzahradiandra,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,112
UgwVGRAVfeJBxwlOk1h4AaABAg,Gila emang bener influencer harusnya yang mengedukasi bgini yg ada dan hadir di podcast podcast,@FerrykaPutra,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,95
UgwdKtiqHGih6ynfwzt4AaABAg,"kok baru kali ini gw liat seorang om ded, walau sama sama kaya, tapi kalah bijak ya.. apa gw doang yang berasa ? (tp mungkin gw juga belum tau, apa yang om ded udah lakuin di belakang layar)",@KopiSusuDingin02,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,190
Ugy3nyMJWt_loB29DUF4AaABAg,"saya melihat timothy dari 5 tahun lalu hingga hari ini sangat2 berbeda, anak yang berhasil mengembangkan diri XX lipat dari umur normalnya.. good job Timothy.. semoga banyak anak yg bisa melihat sisi baik dari Tim dan menjadikan kalimat2 yg dikeluarkan Tim sebagai inspirasi.",@liviainggunawan9009,13 jam yang lalu,0,,Positif,0.066,0.0,0.934,0.4404,275
UgwiToTQGZif19msxVR4AaABAg,Obrolan Daging,@muhammadhilkam2952,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,14
Ugz-riJ4nGJ3Lt1qUWB4AaABAg,"Akhirnya, koleb.",@KomatKamit_Official,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,16
Ugx2ynlHj_eoV0qIgbV4AaABAg,Benyak ilmunya kalo di simak,@amex.vloger,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,28
UgxOtID8taIxXs0Ac1t4AaABAg,"23jam udah 2,4jt lebih yg nonton 🔥🔥🔥",@FIYANFIYAN-v9i,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,36
UgwZT5WnJAnN7TxuJAB4AaABAg,sangat bijak dan banyk pelajaran yang bisa di ambil untuk orang awam sperti saya,@Avicenna29,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,80
Ugwu2PpoGHVlEisyWS94AaABAg,Podcast daging nya banyak😂,@nosya_occ,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,26
UgwlngRuaGJdmAY1baR4AaABAg,"Sya dari NTT Sangat bangga di negara ini masih ada anak muda yg seperti bang timoty dia sangat peduli terhadap pendidikan di NTT,sya yakin ntt kelak akan bangkit dgn manusia yg berkualitas untuk membangun daerahnya.
Karena benar kata scorates akar dari semua masalah adalah kebodohan.
Salam akal sehat semua nya 🇮🇩",@MitangParera,13 jam yang lalu,6,,Positif,0.0,0.0,1.0,0.0,314
Ugy8-dZfC86HwWVQRUJ4AaABAg,Its all bout meat,@Dom.7777,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,17
Ugxo_P0y9_ESo8Imn1h4AaABAg,Ha💸 Ha💸 Ha💸 Ha💸 Ha💸 Ha💸 Ha💸 Ha💸Ha💵ha💵😂😂😂,@anggapraja2947,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,40
UgxLtA4sAKEoz-Qvh9x4AaABAg,"Baru 1 hari rilis dah 2,3jt views , memangg jagoo strategi nyaa",@muhammadraihan441,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,63
UgyJ81sWpHMX9UKuS-p4AaABAg.AJVGxEGr7dBAJVJvOlqhaG,Biar km nonton sampai kapan pun biar pun Meraka ngomong sampai berbusah kalau dari pribadi ngk ad niat kuat berubah berusaha dan upgrade diri jadi susah dan stak di situ situ aja intinya kembali ke diri kita,@syahbankarimkahar5026,12 jam yang lalu (diedit),1,,Positif,0.0,0.0,1.0,0.0,207
UgyKbY4CZWqjy2doN6R4AaABAg,Jgn biarkan timothy berjalan sendirian,@DjokoWiro,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,38
Ugz6nbTMHTFK-ukTOdt4AaABAg,"damn, this podcast is so cool and don't be an arrogant person like most people",@josuesbulan4533,13 jam yang lalu,0,,Positif,0.372,0.124,0.504,0.6618,78
UgxOLJNc7pegck4J66V4AaABAg,"Semakin maju ,manusia akan semakin punah",@robiprasetyo8309,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,40
Ugy32pEJWa5ANVH6z0F4AaABAg,akhirnyaa ke podcast om ded,@b-surantiikasaraswati1300,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,27
UgweOrppvNxNnqjsGpd4AaABAg,48:20 INDRA KENZ the point,@RedCalvv,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,26
UgzZPWyFfRnSPx39wQ94AaABAg,Ini org yg di tiktok bilang eropa itu negara sementara eropa itu benua trs katanya eropa jauh lbh miskin drpd indo?? Wkwkkw kocakkk neh bocah kencing aza belom lurus 😂😂,@tannyvanqindibelanda9260,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,168
UgzQiJSO1ZJgu7oEOl14AaABAg,"Ini Sih Misi balas dendam krn Kemiskinan, Timothy lu Keren..berusaha Menciptakan perubahan..yg terpenting lu udah usaha, hasil kerjamu pasti tidak akan sia sia, karena dampaknya tetap akan terus tumbuh..pokonya the best",@ffun9447,13 jam yang lalu,0,,Positif,0.123,0.0,0.877,0.6369,219
UgxYnXmXv8C0c4r3TbJ4AaABAg,"film terbaru Tom Cruise, Mission Impossible : Final Reckoning, sudah menggambarkan masa depan AI dari sisi negatifnya. Di film itu AI sudah lebih pintar dari manusia dan menjadikan manusia sebagai budaknya, ketika manusia mencoba melawan AI ancamannya AI akan menghancurkan dunia dengan meretas situs senjata nuklir di seluruh dunia dan secara  serentak menyerang bumi",@jagodiving,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,368
UgwSgZQK5mn2p4uZDpF4AaABAg,"semua orang bisa kaya.
tapi gak semua orang punya mental untuk kaya.",@handriyanacahyadi4437,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,68
UgyR9JjbdWMajbiLRR54AaABAg,"Maaf ,sy setelah mendengar keluhan mas Timothy untuk ""kekurangan skill"" nya Guru2 untuk ngajar anak2 kecil ,bisakah melirik para Emak2 yg bukan dr base nya sekolah Guru tp bisa ngajar.
Banyak lho di lapangan ,contoh seperti MBAK 2 TKW ,yg mahir bahasa inggris bhs mandarin ,bisa momomg anak kecil ,bisa ngajar pelajaran buat anak2 kecil.",@nenggelisss,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,337
UgzCSno_k_a_AEmQg7V4AaABAg,"Bro just said he got ""bot"" farm and this utube vid is full of d rider. Now how would i know these people are real huh ?",@jazz651,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,119
Ugw2f6lPIqhg1a3t7jd4AaABAg,"Tolong dong khusus buat kuli2 yang ingin memperbaiki hidup bantu om ded sperti saya.
Kasih kita sistem dan cara agar mreka atau saya bisa lebih pintar dan jangan biarkan sistem2 yang membuat kita terperangkap dalam kebodohan.",@cheelseaputri2566,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,225
UgyDcCW4XAyhR6_bHrB4AaABAg,Saya terharu banget...Semoga makin sukses ya Timoty..,@eduforall8292,13 jam yang lalu,1,,Positif,0.0,0.0,1.0,0.0,53
UgwsYTIPbsiEWyBdcyZ4AaABAg,om dedy suaranya kecil bngat,@ArdyAnsyah02,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,28
UgwNkIA2iZN_hZ3mPLB4AaABAg,Kaya kalo subuh nya kesiangan = si kaya yg gagal 😢,@AliAbidin-d1p,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,50
UgyErc3J6pgKU2CG7Xl4AaABAg,"Bisa gak sih kalo ngewawancara dia, disensor mukanya trus diblur suaranya wkwk",@fadlynoer601,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,78
UgxoNsIKpuTy-PeF0cl4AaABAg,"jika saya di beri pilihan uang 100 rb atau menonton vidio mahal dengan gratis, maka saya akan memilih menonton vidionya, dan inilah vidionya❤🎉",@AkbarAL-ih8be,13 jam yang lalu,2,,Positif,0.052,0.0,0.948,0.0516,142
UgzeNPkpkgFN0YefeWJ4AaABAg,"saya tau timothy juga krn konten nya yg kek anj kalo ngomong, dan ketika dia ngomong krn itu cara paling cepet buat target viewer indonesia itu saya setuju banget wkwk
setelah nonton podcast ini pandangan saya ttg timothy berubah, emang dari cara ngomong dan isinya ya emang nunjukin gimana kualitas dia",@firmanali1611,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,303
UgwZtUVP1nD3snLMNJx4AaABAg,"Gabisa ngasih kata kata soal nya ⚡️էհօɾӠ𝟙𝟙⚡️  Selalu ngasih yang terbaik 
 (WD3 SECPAT KLAT)",@LiminhoalexGanteng,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,92
Ugz-4_RLQvzN5uOPIa14AaABAg,TAPI BANG ?😂,@ebog2158,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,12
Ugw873ikTSEWqBK_Is54AaABAg,"bang Deddy, titip untuk bang Timothy :  disarankan untuk menukar kata baik dan ter""baik "" dengan kata  baik dan PATUT/PANTAS . silakan dipelajari lokal wisdom tentang bener dan PENER.",@enricoaen3622,13 jam yang lalu,0,,Positif,0.12,0.0,0.88,0.5267,183
UgyPZYUHJiV0JKmuTcJ4AaABAg,"Om Ded hebat, sprt kata2 bijak: biarin dia duduk bicara, qta akan tau siapa dia sebenarnya. Semoga gen z yg trinspirasi oleh sosoknya, bisa denger baik2 kata2nya disini, compare dgn konten2 medsosnya dia.",@goodnews1735,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,204
UgyFnTFcmbtligEpft54AaABAg,"Si timotod ini, kelihatan agak anti dengan om dedy terlihat dari ketawa yang pura pura, ketawa buat buat",@Kegoblogan.Unfaedah,13 jam yang lalu,0,,Negatif,0.0,0.119,0.881,-0.3182,104
UgyxzKizp1q_mAXbuGp4AaABAg,Orang ini gak ada bedanya dengan indraken ini.plexing kekayaan cuma di bacot cuma untuk menarik audiens,@Kegoblogan.Unfaedah,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,103
UgzeygRfqOxoP6kT_q14AaABAg,Ahh suka bgt episode kali iniiii… sangaat menginspirasi,@johndegg1190,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,55
Ugy3HZ-5XnatdJ8CdFt4AaABAg,Comebacknya Timothy itu menjadi bermanfaat,@zillaakbar,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,42
UgwG9udTavLE4vsw3IB4AaABAg,"⚡️էհօɾӠ𝟙𝟙⚡️ 
 (WD3 SECPAT KLAT) Gas sini mampir",@NazrilIlham-u9x,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,47
UgyJxoA1tuU48SvJs3d4AaABAg,Manusia yang tidak punya pride adalah manusia yang susah dikalahkan. 1:16:00,@arfafadilah.m,13 jam yang lalu,0,,Positif,0.194,0.0,0.806,0.34,76
Ugzc3RBOBE-yXp85oL94AaABAg,Enak banget liat obrolan orang cerdas.. Bikin naik pemikiran,@m.virqihaikal7871,13 jam yang lalu,1,,Positif,0.0,0.0,1.0,0.0,60
Ugx0h9-iQR4B3JlgAQd4AaABAg,Luar Biasa dan Sangat Mengedukasi 👌,@Kakang_Iben,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,35
UgzcQnm0ZNBCJV7uUut4AaABAg,Jadi keinget podcast sama densu 😂,@elulsenk6527,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,33
Ugw1t2M3UuldzGX4vWh4AaABAg,"Buat bro Timothy semangat terus untuk program pendidikan di Indonesia,baru kali ini lihat u agak pesimis tentang sesuatu hal dan itu karena pendidikan di Indonesia,saya dulunya adalah guru muda yg mengabdi,benar di dunia pendidikan itu sangat kompleks sekali,saya rasa tanpa peran negara yg sunguh2, pengabdian bro Timothy akan sangat-sangat berat,karena akhirnya pengabdian saya jga berakhir karena hal ini sangat kompleks",@Kospeace,13 jam yang lalu,1,,Positif,0.0,0.0,1.0,0.0,423
UgxPv0USfKWD0CUwXmZ4AaABAg,Mantap sih baru 10 menit pertama isinya daging semua,@AlfiAnugrah-l7e,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,52
Ugy38GiogIpZomd7CyJ4AaABAg,Ini baru pintar sama pintar jadi nyambung obrolan nya. Gak kaya podcast sebelah😅,@AsepSatoshi,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,80
Ugwd6utzVLwCa1jF-LR4AaABAg,"gw sales yg hoki, bos gw beruntung hire gw, tp bos gw ga bayar komisi gw. jadinya bukan mutualisme melainkan komensalisme. pdhal kontrak kerja jelas2 sistemnya komisi. dan hampir semua company kyk gtu",@vickyt7376,13 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,200
